codigo,data,numero,tipo,cod_sessao,fase_sessao,num_orador,nome_orador,partido_orador,uf_orador,hora_inicio_discurso,indexacao,num_quarto,num_insercao,text,doc_id
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,José Guimarães,PT,CE,29/04/2025 18:20:00,"Projeto de lei ordinária,Código Brasileiro de Aeronáutica (1986),Incêndio florestal,Pauta (processo legislativo),Desastre ambiental,Queimada,Quórum de deliberação,Atuação parlamentar,Ordem do Dia do Plenário",4325469,1,"O Deputado fez um apelo aos Líderes partidários para que se dirijam ao Plenário da Câmara e registrem presença, a fim de viabilizar o início da Ordem do Dia e a votação de proposição de sua autoria, o Projeto de Lei nº 3.469, de 2024, que altera a Lei nº 7.565, de 19 de dezembro de 1986 – Código Brasileiro de Aeronáutica, e a Lei nº 7.957, de 20 de dezembro de 1989, para dispor sobre medidas de aumento da capacidade de resposta do Poder Público frente às ocorrências de incêndios florestais e demais hipóteses que especifica. O parlamentar destacou a relevância da proposta, que integra medidas provisórias voltadas ao enfrentamento de queimadas e desastres ambientais, reforçando a importância de quórum para a deliberação.",BC_4325469_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Bibo Nunes,PL,RS,29/04/2025 18:20:00,"Comissão de Constituição e Justiça e de Cidadania (CCJC),Parecer favorável,Perda de mandato parlamentar,Deputado federal,Partido Socialismo e Liberdade (PSOL),Violência física,Decoro parlamentar,Plenário da Câmara dos Deputados",4325470,1,"O Deputado comunicou ao Plenário o resultado da votação na Comissão de Constituição e Justiça (CCJ), que aprovou, por 44 votos a 22, o parecer favorável à cassação do Deputado Glauber Braga. Ressaltou também que o episódio mais grave não foi a agressão nas ruas, mas sim o soco desferido contra um colega dentro do plenário da Câmara, ato que afirmou ter testemunhado ao lado do Deputado Eli Borges. Defendeu que a cassação era necessária para preservar o decoro parlamentar e a integridade da instituição, uma vez que o Deputado Glauber Braga demonstrou comportamento incompatível com o cargo.",BC_4325470_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Cabo Gilberto Silva,PL,PB,29/04/2025 18:20:00,"Confederação Brasileira de Futebol (CBF),Uniforme esportivo,Vermelho,Estatuto,Partido dos Trabalhadores (PT),Comunismo,Eleição,Neutralidade ideológica,tradição,Comissão Parlamentar de Inquérito (CPI)",4325471,1,"O Deputado criticou a decisão da Confederação Brasileira de Futebol (CBF) de adotar a cor vermelha no uniforme alternativo da Seleção Brasileira, alegando violação do próprio estatuto da entidade, que determina o uso exclusivo das cores da bandeira nacional: verde, amarelo, azul e branco. Destacou que a escolha do vermelho — que associou ao PT e ao comunismo — em ano pré-eleitoral representa um desrespeito à tradição e à neutralidade política. Ademais, sugeriu a criação de uma Comissão Parlamentar de Inquérito (CPI) para investigar a atuação da CBF, que está envolvida em escândalos.",BC_4325471_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Maria do Rosário,PT,RS,29/04/2025 18:24:00,"Comissão de Constituição e Justiça e de Cidadania (CCJC),Recurso (proposição legislativa),Perda de mandato parlamentar,Deputado federal,Partido Socialismo e Liberdade (PSOL),Código de Ética e Decoro Parlamentar da Câmara dos Deputados (2001),Conselho de Ética e Decoro Parlamentar,Exercício do mandato",4325478,1,"A Deputada comentou a decisão da Comissão de Constituição e Justiça (CCJ), que rejeitou o recurso do Deputado Glauber Braga e manteve o parecer do Deputado Alex Manente pela cassação do mandato. Afirmou que a penalidade proposta ultrapassa os limites previstos no Código de Ética e que o processo deveria ter retornado ao Conselho de Ética. Apesar disso, expressou confiança no Plenário da Câmara, declarando acreditar que os Parlamentares não cometerão injustiça, preservarão as prerrogativas dos mandatos e garantirão o direito ao exercício parlamentar. Encerrou com a defesa da permanência do Deputado Glauber Braga na Casa.",BC_4325478_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Coronel Chrisóstomo,PL,RO,29/04/2025 18:24:00,"Comissão Parlamentar de Inquérito (CPI),Fraude,Corrupção,Instituto Nacional do Seguro Social (INSS),Aposentado,Pensionista,População em situação de vulnerabilidade social,Governo federal,Esquerda política",4325479,1,"O Deputado defendeu a criação da Comissão Parlamentar de Inquérito (CPI) do Roubo dos Aposentados e anunciou ter protocolado o requerimento, que já contava com 171 assinaturas, número bem próximo do necessário para sua instalação. Acusou o Governo Federal de Esquerda de desviar mais de R$ 6 bilhões do Instituto Nacional do Seguro Social (INSS), prejudicando aposentados, pensionistas, pessoas doentes e em situação de vulnerabilidade. Por fim, conclamou seus colegas a apoiarem a iniciativa, afirmando que a CPI buscará esclarecer os fatos e proteger os mais pobres de supostos crimes praticados pelo Estado.",BC_4325479_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Zé Trovão,PL,SC,29/04/2025 18:28:00,"Confederação Brasileira de Futebol (CBF),Uniforme esportivo,Vermelho,Projeto de lei ordinária,obrigatoriedade,Cores,Bandeira Nacional,Competição esportiva,Missão diplomática,Organização da sociedade civil,Evento",4325483,1,"O Deputado informou ter protocolado um projeto de lei que proíbe a utilização de cores partidárias nos uniformes da Seleção Brasileira de Futebol, em resposta à adoção da cor vermelha em uma das camisas da equipe. Destacou que a medida não tem motivação partidária, mas visa preservar os símbolos nacionais, ressaltando que o vermelho não representa a bandeira do Brasil. Também afirmou que a Seleção representa toda a população brasileira, e não partidos políticos ou figuras públicas, e criticou a decisão como um jogo sujo. Declarou ainda que buscará a aprovação e sanção da proposta.",BC_4325483_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,José Medeiros,PL,MT,29/04/2025 18:28:00,"Partido dos Trabalhadores (PT),Responsabilidade,Ex-presidente da República,Governo federal,Corrupção,Fraude,Instituto Nacional do Seguro Social (INSS),Comissão Parlamentar de Inquérito (CPI)
Perda de mandato parlamentar,Deputado federal,Partido Socialismo e Liberdade (PSOL),Violência física",4325484,1,"O Deputado criticou o Partido dos Trabalhadores por tentar transferir a responsabilidade pelo escândalo no Instituto Nacional do Seguro Social (INSS) ao Governo anterior. Afirmou que a instalação de uma Comissão Parlamentar de Inquérito (CPI) esclarecerá os fatos e desafiou os colegas a assinarem o requerimento, sugerindo que quem não o fizer estaria temendo revelações. Além disso, comentou a votação recente relacionada ao Deputado Glauber Braga, afirmando que o Parlamentar tem histórico de agressões e que sua postura de vítima não condiz com suas atitudes anteriores, citando um episódio envolvendo o Deputado Roberto Monteiro.",BC_4325484_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Paulão,PT,AL,29/04/2025 18:28:00,"Extrema direita,Moralidade administrativa,incoerência,Comissão Parlamentar de Inquérito (CPI),Corrupção,Ex-presidente da República
Fraude,Instituto Nacional do Seguro Social (INSS),Polícia Federal (PF),Ministério público,Presidente da República,Estado Democrático de Direito,investigação,Devido processo legal
Abastecimento de água,Alagoas,precariedade,Privatização,Ministério público,Defensoria pública",4325485,1,"O Deputado acusou a extrema direita na Câmara de incoerência ao discutir moralidade, mencionando a ausência de Comissões Parlamentares de Inquérito (CPIs) sobre os imóveis da família Bolsonaro. Defendeu a apuração do escândalo no Instituto Nacional do Seguro Social (INSS), destacando a atuação da Polícia Federal, do Ministério Público e do Presidente Lula, que respeitam o Estado Democrático de Direito. Nesse sentido, ressaltou a importância do devido processo legal, com direito ao contraditório e à ampla defesa. Também denunciou a má prestação de serviços de fornecimento de água em Alagoas pelas empresas BRK e Águas do Sertão após a privatização da Casal, e afirmou ter acionado o Ministério Público e a Defensoria Pública para cobrar providências.",BC_4325485_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Zucco,PL,RS,29/04/2025 18:32:00,"Instituto Nacional do Seguro Social (INSS),Requerimento de criação de comissão parlamentar de inquérito,Ministério Público Federal (MPF),Ministro de Estado,Ministério da Previdência Social,Exoneração,Ex-presidente da República,investigação,Oposição política,Fraude,Corrupção",4325490,1,"O Deputado afirmou que o escândalo envolvendo o Instituto Nacional do Seguro Social (INSS) atinge diretamente o Ministro Carlos Lupi e informou que a Oposição pedirá sua demissão, além de apresentar denúncia ao Ministério Público Federal. Também destacou que há um pedido de criação de Comissão Parlamentar de Inquérito (CPI) em andamento para apurar o caso e desafiou os Deputados do PT a assinarem o requerimento, caso realmente desejem investigar os responsáveis. Ressaltouou que se há a alegação de que irregularidades ocorreram também no Governo Bolsonaro, a CPI será a oportunidade de esclarecer os fatos e responsabilizar os envolvidos.",BC_4325490_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Roberto Monteiro Pai,PL,RJ,29/04/2025 18:36:00,"agradecimento,Apoio emocional,soltura,Prisão,Falsa acusação,Rede social digital,Notícia falsa (fake news),Ressocialização,Parlamentar,Filho",4325493,1,"O Deputado agradeceu publicamente o apoio recebido após a saída de seu filho, Gabriel Monteiro, do sistema prisional, onde esteve por 2 anos e 4 meses. Afirmou que as acusações que motivaram a prisão não procedem e destacou o acolhimento da população, mencionando vídeos com milhões de visualizações nas redes sociais, incluindo um registro do reencontro entre Gabriel e sua avó. Criticou a disseminação de notícias falsas e afirmou que seu filho está cumprindo as determinações judiciais e em processo de ressocialização. Agradeceu a Deus, às autoridades e ao povo pelas manifestações de solidariedade.",BC_4325493_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Coronel Meira,PL,PE,29/04/2025 18:40:00,"Futebol,Confederação Brasileira de Futebol (CBF),Vermelho,Uniforme esportivo,Projeto de lei ordinária,obrigatoriedade,Cores,Bandeira Nacional,Time esportivo,representação,Brasil,Competição esportiva internacional,Comissão Parlamentar Mista de Inquérito (CPMI),Corrupção",4325497,1,"O Deputado denunciou o processo de desmoralização do futebol brasileiro, apontando escândalos na Confederação Brasileira de Futebol (CBF) e criticando a adoção da cor vermelha no novo uniforme da Seleção. Destacou a apresentação de projeto de lei que obriga o uso exclusivo das cores da Bandeira Nacional em representações esportivas do Brasil. Anunciou também o protocolo de requerimento para instalação de uma Comissão Parlamentar Mista de Inquérito (CPMI) da CBF, com o objetivo de investigar irregularidades na entidade. Destacou que preservar as cores nacionais é preservar a identidade do país e a credibilidade do esporte.",BC_4325497_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Paulo Folletto,PSB,ES,29/04/2025 18:40:00,"Médico,Medicina,Educação superior,Exame de proficiência,Formação acadêmica,Ordem dos Advogados do Brasil (OAB),Conselho Federal de Medicina (CFM),Conselho Regional de Medicina (CRM),Projeto de lei ordinária",4325498,1,"O Deputado relatou sua experiência como médico e destacou a crescente preocupação com a qualidade da formação médica no Brasil. Mencionou a iniciativa do Conselho Federal de Medicina (CFM) e dos Conselhos Regionais para criar um exame de proficiência para médicos, semelhante à prova da Ordem dos Advogados do Brasil (OAB) para advogados. Destacou que o objetivo é regulamentar a prática da medicina no País, considerando o aumento desordenado de faculdades de medicina e a necessidade de uma avaliação rigorosa da competência profissional. Por fim, expressou apoio à proposta sobre o tema em tramitação na Casa e pediu a colaboração dos colegas para a aprovação da legislação.",BC_4325498_1_1
63.2025,29/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Zucco,PL,RS,29/04/2025 18:48:00,"Encaminhamento de votação,Requerimento de retirada de proposição da Ordem do Dia,Projeto de lei ordinária,favorável
Obstrução parlamentar,Aprovação,Projeto de lei ordinária,anistia,Manifestação pública,Ato antidemocrático,Regime de urgência,Presidente da Câmara dos Deputados,negociação
Fraude,Corrupção,Instituto Nacional do Seguro Social (INSS),Governo federal,Organização não governamental (ONG),Demissão,Ministro de Estado,Ministério da Previdência Social",4325506,1,"O Deputado encaminhou a votação do requerimento de retirada de pauta do Projeto de Lei nº 3.469, de 2024, que altera a Lei nº 7.565, de 19 de dezembro de 1986 – Código Brasileiro de Aeronáutica, e a Lei nº 7.957, de 20 de dezembro de 1989, para dispor sobre medidas de aumento da capacidade de resposta do Poder Público frente às ocorrências de incêndios florestais e demais hipóteses que especifica. Além disso, defendeu a continuidade da obstrução parlamentar como forma de pressionar pela votação do projeto de anistia, que já conta com 264 assinaturas favoráveis ao regime de urgência. Também criticou a condução das negociações pelo Presidente Hugo Motta e por Líderes partidários, afirmando que o impasse prejudica a Câmara. Sugeriu que o Governo tenta desviar a atenção do escândalo no Instituto Nacional do Seguro Social (INSS), o qual envolve suspeitas de repasses irregulares a uma Organização não governamental (ONG) estrangeira, sem licitação. Afirmou que a Oposição exige a demissão do Ministro Carlos Lupi e reforçou que não haverá recuo na obstrução sem o avanço da pauta da anistia.",BC_4325506_1_1
